route_id,trip_id,stop_sequence,stop_name,arrival_time,departure_time,time:timestamp
FR-07,175072-0,9,Karachi Company,06:43:24,06:43:44,2024-01-01 06:43:24+05:00
FR-07,175072-0,10,G-9 Markaz,06:44:34,06:44:54,2024-01-01 06:44:34+05:00
FR-07,175072-0,11,Police Flats,06:46:29,06:46:49,2024-01-01 06:46:29+05:00
FR-07,175072-0,12,College Morh,06:49:19,06:49:39,2024-01-01 06:49:19+05:00
FR-07,175072-0,13,G-10 Markaz,06:52:09,06:52:29,2024-01-01 06:52:09+05:00
FR-07,175072-0,14,PHA Flats,06:54:59,06:55:19,2024-01-01 06:54:59+05:00
FR-07,175072-0,15,Tanki Stop,06:56:09,06:56:29,2024-01-01 06:56:09+05:00
FR-07,175072-0,16,G-10/G-11,06:57:19,06:57:39,2024-01-01 06:57:19+05:00
FR-07,175072-0,17,Institute of Modern Studies,06:58:34,06:58:54,2024-01-01 06:58:34+05:00
FR-07,175072-0,18,G-11 Markaz,07:00:24,07:00:44,2024-01-01 07:00:24+05:00
FR-07,175072-0,19,Mehrabad,07:04:26,07:04:46,2024-01-01 07:04:26+05:00
FR-07,175072-0,20,Nust Metro Station,07:10:10,07:10:30,2024-01-01 07:10:10+05:00
FR-07,175072-0,21,Bar Council,07:12:40,07:13:00,2024-01-01 07:12:40+05:00
FR-07,175072-0,22,A.K Bari Road,07:13:50,07:14:10,2024-01-01 07:13:50+05:00
FR-07,175072-0,23,Police Foundation Metro,07:17:20,07:17:20,2024-01-01 07:17:20+05:00
FR-07,175073-0,1,PIMS Hospital,10:40:00,10:40:00,2024-01-01 10:40:00+05:00
FR-07,175073-0,2,Children Hospital,10:41:00,10:41:20,2024-01-01 10:41:00+05:00
FR-07,175073-0,3,NORI Hospital,10:43:59,10:44:19,2024-01-01 10:43:59+05:00
FR-07,175073-0,4,Dental Hospital,10:46:19,10:46:39,2024-01-01 10:46:19+05:00
FR-07,175073-0,5,G-8 Markaz,10:46:49,10:46:59,2024-01-01 10:46:49+05:00
FR-07,175073-0,6,Development Park,10:47:19,10:47:39,2024-01-01 10:47:19+05:00
FR-07,175073-0,7,Chaman Metro Station,10:49:28,10:49:48,2024-01-01 10:49:28+05:00
FR-07,175073-0,8,G-9/4,10:51:24,10:51:44,2024-01-01 10:51:24+05:00
FR-07,175073-0,9,Karachi Company,10:53:24,10:53:44,2024-01-01 10:53:24+05:00
FR-07,175073-0,10,G-9 Markaz,10:54:34,10:54:54,2024-01-01 10:54:34+05:00
FR-07,175073-0,11,Police Flats,10:56:29,10:56:49,2024-01-01 10:56:29+05:00
FR-07,175073-0,12,College Morh,10:59:19,10:59:39,2024-01-01 10:59:19+05:00
FR-07,175073-0,13,G-10 Markaz,11:02:09,11:02:29,2024-01-01 11:02:09+05:00
FR-07,175073-0,14,PHA Flats,11:04:59,11:05:19,2024-01-01 11:04:59+05:00
FR-07,175073-0,15,Tanki Stop,11:06:09,11:06:29,2024-01-01 11:06:09+05:00
FR-07,175073-0,16,G-10/G-11,11:07:19,11:07:39,2024-01-01 11:07:19+05:00
FR-07,175073-0,17,Institute of Modern Studies,11:08:34,11:08:54,2024-01-01 11:08:34+05:00
FR-07,175073-0,18,G-11 Markaz,11:10:24,11:10:44,2024-01-01 11:10:24+05:00
FR-07,175073-0,19,Mehrabad,11:14:26,11:14:46,2024-01-01 11:14:26+05:00
FR-07,175073-0,20,Nust Metro Station,11:20:10,11:20:30,2024-01-01 11:20:10+05:00
FR-07,175073-0,21,Bar Council,11:22:40,11:23:00,2024-01-01 11:22:40+05:00
FR-07,175073-0,22,A.K Bari Road,11:23:50,11:24:10,2024-01-01 11:23:50+05:00
FR-07,175073-0,23,Police Foundation Metro,11:27:20,11:27:20,2024-01-01 11:27:20+05:00
FR-07,175074-0,1,PIMS Hospital,14:50:00,14:50:00,2024-01-01 14:50:00+05:00
FR-07,175074-0,2,Children Hospital,14:51:00,14:51:20,2024-01-01 14:51:00+05:00
FR-07,175074-0,3,NORI Hospital,14:53:59,14:54:19,2024-01-01 14:53:59+05:00
FR-07,175074-0,4,Dental Hospital,14:56:19,14:56:39,2024-01-01 14:56:19+05:00
FR-07,175074-0,5,G-8 Markaz,14:56:49,14:56:59,2024-01-01 14:56:49+05:00
FR-07,175074-0,6,Development Park,14:57:19,14:57:39,2024-01-01 14:57:19+05:00
FR-07,175074-0,7,Chaman Metro Station,14:59:28,14:59:48,2024-01-01 14:59:28+05:00
FR-07,175074-0,8,G-9/4,15:01:24,15:01:44,2024-01-01 15:01:24+05:00
FR-07,175074-0,9,Karachi Company,15:03:24,15:03:44,2024-01-01 15:03:24+05:00
FR-07,175074-0,10,G-9 Markaz,15:04:34,15:04:54,2024-01-01 15:04:34+05:00
FR-07,175074-0,11,Police Flats,15:06:29,15:06:49,2024-01-01 15:06:29+05:00
FR-07,175074-0,12,College Morh,15:09:19,15:09:39,2024-01-01 15:09:19+05:00
FR-07,175074-0,13,G-10 Markaz,15:12:09,15:12:29,2024-01-01 15:12:09+05:00
FR-07,175074-0,14,PHA Flats,15:14:59,15:15:19,2024-01-01 15:14:59+05:00
FR-07,175074-0,15,Tanki Stop,15:16:09,15:16:29,2024-01-01 15:16:09+05:00
FR-07,175074-0,16,G-10/G-11,15:17:19,15:17:39,2024-01-01 15:17:19+05:00
FR-07,175074-0,17,Institute of Modern Studies,15:18:34,15:18:54,2024-01-01 15:18:34+05:00
FR-07,175074-0,18,G-11 Markaz,15:20:24,15:20:44,2024-01-01 15:20:24+05:00
FR-07,175074-0,19,Mehrabad,15:24:26,15:24:46,2024-01-01 15:24:26+05:00
FR-07,175074-0,20,Nust Metro Station,15:30:10,15:30:30,2024-01-01 15:30:10+05:00
FR-07,175074-0,21,Bar Council,15:32:40,15:33:00,2024-01-01 15:32:40+05:00
FR-07,175074-0,22,A.K Bari Road,15:33:50,15:34:10,2024-01-01 15:33:50+05:00
FR-07,175074-0,23,Police Foundation Metro,15:37:20,15:37:20,2024-01-01 15:37:20+05:00
FR-07,175075-0,1,PIMS Hospital,19:00:00,19:00:00,2024-01-01 19:00:00+05:00
FR-07,175075-0,2,Children Hospital,19:01:00,19:01:20,2024-01-01 19:01:00+05:00
FR-07,175075-0,3,NORI Hospital,19:03:59,19:04:19,2024-01-01 19:03:59+05:00
FR-07,175075-0,4,Dental Hospital,19:06:19,19:06:39,2024-01-01 19:06:19+05:00
FR-07,175075-0,5,G-8 Markaz,19:06:49,19:06:59,2024-01-01 19:06:49+05:00
FR-07,175075-0,6,Development Park,19:07:19,19:07:39,2024-01-01 19:07:19+05:00
FR-07,175075-0,7,Chaman Metro Station,19:09:28,19:09:48,2024-01-01 19:09:28+05:00
FR-07,175075-0,8,G-9/4,19:11:24,19:11:44,2024-01-01 19:11:24+05:00
FR-07,175075-0,9,Karachi Company,19:13:24,19:13:44,2024-01-01 19:13:24+05:00
FR-07,175075-0,10,G-9 Markaz,19:14:34,19:14:54,2024-01-01 19:14:34+05:00
FR-07,175075-0,11,Police Flats,19:16:29,19:16:49,2024-01-01 19:16:29+05:00
FR-07,175075-0,12,College Morh,19:19:19,19:19:39,2024-01-01 19:19:19+05:00
FR-07,175075-0,13,G-10 Markaz,19:22:09,19:22:29,2024-01-01 19:22:09+05:00
FR-07,175075-0,14,PHA Flats,19:24:59,19:25:19,2024-01-01 19:24:59+05:00
FR-07,175075-0,15,Tanki Stop,19:26:09,19:26:29,2024-01-01 19:26:09+05:00
FR-07,175075-0,16,G-10/G-11,19:27:19,19:27:39,2024-01-01 19:27:19+05:00
FR-07,175075-0,17,Institute of Modern Studies,19:28:34,19:28:54,2024-01-01 19:28:34+05:00
FR-07,175075-0,18,G-11 Markaz,19:30:24,19:30:44,2024-01-01 19:30:24+05:00
FR-07,175075-0,19,Mehrabad,19:34:26,19:34:46,2024-01-01 19:34:26+05:00
FR-07,175075-0,20,Nust Metro Station,19:40:10,19:40:30,2024-01-01 19:40:10+05:00
FR-07,175075-0,21,Bar Council,19:42:40,19:43:00,2024-01-01 19:42:40+05:00
FR-07,175075-0,22,A.K Bari Road,19:43:50,19:44:10,2024-01-01 19:43:50+05:00
FR-07,175075-0,23,Police Foundation Metro,19:47:20,19:47:20,2024-01-01 19:47:20+05:00
FR-07,175076-0,1,PIMS Hospital,06:40:00,06:40:00,2024-01-01 06:40:00+05:00
FR-07,175076-0,2,Children Hospital,06:41:00,06:41:20,2024-01-01 06:41:00+05:00
FR-07,175076-0,3,NORI Hospital,06:43:59,06:44:19,2024-01-01 06:43:59+05:00
FR-07,175076-0,4,Dental Hospital,06:46:19,06:46:39,2024-01-01 06:46:19+05:00
FR-07,175076-0,5,G-8 Markaz,06:46:49,06:46:59,2024-01-01 06:46:49+05:00
FR-07,175076-0,6,Development Park,06:47:19,06:47:39,2024-01-01 06:47:19+05:00
FR-07,175076-0,7,Chaman Metro Station,06:49:28,06:49:48,2024-01-01 06:49:28+05:00
FR-07,175076-0,8,G-9/4,06:51:24,06:51:44,2024-01-01 06:51:24+05:00
FR-07,175076-0,9,Karachi Company,06:53:24,06:53:44,2024-01-01 06:53:24+05:00
FR-07,175076-0,10,G-9 Markaz,06:54:34,06:54:54,2024-01-01 06:54:34+05:00
FR-07,175076-0,11,Police Flats,06:56:29,06:56:49,2024-01-01 06:56:29+05:00
FR-07,175076-0,12,College Morh,06:59:19,06:59:39,2024-01-01 06:59:19+05:00
FR-07,175076-0,13,G-10 Markaz,07:02:09,07:02:29,2024-01-01 07:02:09+05:00
FR-07,175076-0,14,PHA Flats,07:04:59,07:05:19,2024-01-01 07:04:59+05:00
FR-07,175076-0,15,Tanki Stop,07:06:09,07:06:29,2024-01-01 07:06:09+05:00
FR-07,175076-0,16,G-10/G-11,07:07:19,07:07:39,2024-01-01 07:07:19+05:00
FR-07,175076-0,17,Institute of Modern Studies,07:08:34,07:08:54,2024-01-01 07:08:34+05:00
FR-07,175076-0,18,G-11 Markaz,07:10:24,07:10:44,2024-01-01 07:10:24+05:00
FR-07,175076-0,19,Mehrabad,07:14:26,07:14:46,2024-01-01 07:14:26+05:00
FR-07,175076-0,20,Nust Metro Station,07:20:10,07:20:30,2024-01-01 07:20:10+05:00
FR-07,175076-0,21,Bar Council,07:22:40,07:23:00,2024-01-01 07:22:40+05:00
FR-07,175076-0,22,A.K Bari Road,07:23:50,07:24:10,2024-01-01 07:23:50+05:00
FR-07,175076-0,23,Police Foundation Metro,07:27:20,07:27:20,2024-01-01 07:27:20+05:00
FR-07,175077-0,1,PIMS Hospital,10:50:00,10:50:00,2024-01-01 10:50:00+05:00
FR-07,175077-0,2,Children Hospital,10:51:00,10:51:20,2024-01-01 10:51:00+05:00
FR-07,175077-0,3,NORI Hospital,10:53:59,10:54:19,2024-01-01 10:53:59+05:00
FR-07,175077-0,4,Dental Hospital,10:56:19,10:56:39,2024-01-01 10:56:19+05:00
FR-07,175077-0,5,G-8 Markaz,10:56:49,10:56:59,2024-01-01 10:56:49+05:00
FR-07,175077-0,6,Development Park,10:57:19,10:57:39,2024-01-01 10:57:19+05:00
FR-07,175077-0,7,Chaman Metro Station,10:59:28,10:59:48,2024-01-01 10:59:28+05:00
FR-07,175077-0,8,G-9/4,11:01:24,11:01:44,2024-01-01 11:01:24+05:00
FR-07,175077-0,9,Karachi Company,11:03:24,11:03:44,2024-01-01 11:03:24+05:00
FR-07,175077-0,10,G-9 Markaz,11:04:34,11:04:54,2024-01-01 11:04:34+05:00
FR-07,175077-0,11,Police Flats,11:06:29,11:06:49,2024-01-01 11:06:29+05:00
FR-07,175077-0,12,College Morh,11:09:19,11:09:39,2024-01-01 11:09:19+05:00
FR-07,175077-0,13,G-10 Markaz,11:12:09,11:12:29,2024-01-01 11:12:09+05:00
FR-07,175077-0,14,PHA Flats,11:14:59,11:15:19,2024-01-01 11:14:59+05:00
FR-07,175077-0,15,Tanki Stop,11:16:09,11:16:29,2024-01-01 11:16:09+05:00
FR-07,175077-0,16,G-10/G-11,11:17:19,11:17:39,2024-01-01 11:17:19+05:00
FR-07,175077-0,17,Institute of Modern Studies,11:18:34,11:18:54,2024-01-01 11:18:34+05:00
FR-07,175077-0,18,G-11 Markaz,11:20:24,11:20:44,2024-01-01 11:20:24+05:00
FR-07,175077-0,19,Mehrabad,11:24:26,11:24:46,2024-01-01 11:24:26+05:00
FR-07,175077-0,20,Nust Metro Station,11:30:10,11:30:30,2024-01-01 11:30:10+05:00
FR-07,175077-0,21,Bar Council,11:32:40,11:33:00,2024-01-01 11:32:40+05:00
FR-07,175077-0,22,A.K Bari Road,11:33:50,11:34:10,2024-01-01 11:33:50+05:00
FR-07,175077-0,23,Police Foundation Metro,11:37:20,11:37:20,2024-01-01 11:37:20+05:00
FR-07,175078-0,1,PIMS Hospital,15:00:00,15:00:00,2024-01-01 15:00:00+05:00
FR-07,175078-0,2,Children Hospital,15:01:00,15:01:20,2024-01-01 15:01:00+05:00
FR-07,175078-0,3,NORI Hospital,15:03:59,15:04:19,2024-01-01 15:03:59+05:00
FR-07,175078-0,4,Dental Hospital,15:06:19,15:06:39,2024-01-01 15:06:19+05:00
FR-07,175078-0,5,G-8 Markaz,15:06:49,15:06:59,2024-01-01 15:06:49+05:00
FR-07,175078-0,6,Development Park,15:07:19,15:07:39,2024-01-01 15:07:19+05:00
FR-07,175078-0,7,Chaman Metro Station,15:09:28,15:09:48,2024-01-01 15:09:28+05:00
FR-07,175078-0,8,G-9/4,15:11:24,15:11:44,2024-01-01 15:11:24+05:00
FR-07,175078-0,9,Karachi Company,15:13:24,15:13:44,2024-01-01 15:13:24+05:00
FR-07,175078-0,10,G-9 Markaz,15:14:34,15:14:54,2024-01-01 15:14:34+05:00
FR-07,175078-0,11,Police Flats,15:16:29,15:16:49,2024-01-01 15:16:29+05:00
FR-07,175078-0,12,College Morh,15:19:19,15:19:39,2024-01-01 15:19:19+05:00
FR-07,175078-0,13,G-10 Markaz,15:22:09,15:22:29,2024-01-01 15:22:09+05:00
FR-07,175078-0,14,PHA Flats,15:24:59,15:25:19,2024-01-01 15:24:59+05:00
FR-07,175078-0,15,Tanki Stop,15:26:09,15:26:29,2024-01-01 15:26:09+05:00
FR-07,175078-0,16,G-10/G-11,15:27:19,15:27:39,2024-01-01 15:27:19+05:00
FR-07,175078-0,17,Institute of Modern Studies,15:28:34,15:28:54,2024-01-01 15:28:34+05:00
FR-07,175078-0,18,G-11 Markaz,15:30:24,15:30:44,2024-01-01 15:30:24+05:00
FR-07,175078-0,19,Mehrabad,15:34:26,15:34:46,2024-01-01 15:34:26+05:00
FR-07,175078-0,20,Nust Metro Station,15:40:10,15:40:30,2024-01-01 15:40:10+05:00
FR-07,175078-0,21,Bar Council,15:42:40,15:43:00,2024-01-01 15:42:40+05:00
FR-07,175078-0,22,A.K Bari Road,15:43:50,15:44:10,2024-01-01 15:43:50+05:00
FR-07,175078-0,23,Police Foundation Metro,15:47:20,15:47:20,2024-01-01 15:47:20+05:00
FR-07,175079-0,1,PIMS Hospital,19:10:00,19:10:00,2024-01-01 19:10:00+05:00
FR-07,175079-0,2,Children Hospital,19:11:00,19:11:20,2024-01-01 19:11:00+05:00
FR-07,175079-0,3,NORI Hospital,19:13:59,19:14:19,2024-01-01 19:13:59+05:00
FR-07,175079-0,4,Dental Hospital,19:16:19,19:16:39,2024-01-01 19:16:19+05:00
FR-07,175079-0,5,G-8 Markaz,19:16:49,19:16:59,2024-01-01 19:16:49+05:00
FR-07,175079-0,6,Development Park,19:17:19,19:17:39,2024-01-01 19:17:19+05:00
FR-07,175079-0,7,Chaman Metro Station,19:19:28,19:19:48,2024-01-01 19:19:28+05:00
FR-07,175079-0,8,G-9/4,19:21:24,19:21:44,2024-01-01 19:21:24+05:00
FR-07,175079-0,9,Karachi Company,19:23:24,19:23:44,2024-01-01 19:23:24+05:00
FR-07,175079-0,10,G-9 Markaz,19:24:34,19:24:54,2024-01-01 19:24:34+05:00
FR-07,175079-0,11,Police Flats,19:26:29,19:26:49,2024-01-01 19:26:29+05:00
FR-07,175079-0,12,College Morh,19:29:19,19:29:39,2024-01-01 19:29:19+05:00
FR-07,175079-0,13,G-10 Markaz,19:32:09,19:32:29,2024-01-01 19:32:09+05:00
FR-07,175079-0,14,PHA Flats,19:34:59,19:35:19,2024-01-01 19:34:59+05:00
FR-07,175079-0,15,Tanki Stop,19:36:09,19:36:29,2024-01-01 19:36:09+05:00
FR-07,175079-0,16,G-10/G-11,19:37:19,19:37:39,2024-01-01 19:37:19+05:00
FR-07,175079-0,17,Institute of Modern Studies,19:38:34,19:38:54,2024-01-01 19:38:34+05:00
FR-07,175079-0,18,G-11 Markaz,19:40:24,19:40:44,2024-01-01 19:40:24+05:00
FR-07,175079-0,19,Mehrabad,19:44:26,19:44:46,2024-01-01 19:44:26+05:00
FR-07,175079-0,20,Nust Metro Station,19:50:10,19:50:30,2024-01-01 19:50:10+05:00
FR-07,175079-0,21,Bar Council,19:52:40,19:53:00,2024-01-01 19:52:40+05:00
FR-07,175079-0,22,A.K Bari Road,19:53:50,19:54:10,2024-01-01 19:53:50+05:00
FR-07,175079-0,23,Police Foundation Metro,19:57:20,19:57:20,2024-01-01 19:57:20+05:00
FR-07,175080-0,1,PIMS Hospital,06:50:00,06:50:00,2024-01-01 06:50:00+05:00
FR-07,175080-0,2,Children Hospital,06:51:00,06:51:20,2024-01-01 06:51:00+05:00
FR-07,175080-0,3,NORI Hospital,06:53:59,06:54:19,2024-01-01 06:53:59+05:00
FR-07,175080-0,4,Dental Hospital,06:56:19,06:56:39,2024-01-01 06:56:19+05:00
FR-07,175080-0,5,G-8 Markaz,06:56:49,06:56:59,2024-01-01 06:56:49+05:00
FR-07,175080-0,6,Development Park,06:57:19,06:57:39,2024-01-01 06:57:19+05:00
FR-07,175080-0,7,Chaman Metro Station,06:59:28,06:59:48,2024-01-01 06:59:28+05:00
FR-07,175080-0,8,G-9/4,07:01:24,07:01:44,2024-01-01 07:01:24+05:00
FR-07,175080-0,9,Karachi Company,07:03:24,07:03:44,2024-01-01 07:03:24+05:00
FR-07,175080-0,10,G-9 Markaz,07:04:34,07:04:54,2024-01-01 07:04:34+05:00
FR-07,175080-0,11,Police Flats,07:06:29,07:06:49,2024-01-01 07:06:29+05:00
FR-07,175080-0,12,College Morh,07:09:19,07:09:39,2024-01-01 07:09:19+05:00
FR-07,175080-0,13,G-10 Markaz,07:12:09,07:12:29,2024-01-01 07:12:09+05:00
FR-07,175080-0,14,PHA Flats,07:14:59,07:15:19,2024-01-01 07:14:59+05:00
FR-07,175080-0,15,Tanki Stop,07:16:09,07:16:29,2024-01-01 07:16:09+05:00
FR-07,175080-0,16,G-10/G-11,07:17:19,07:17:39,2024-01-01 07:17:19+05:00
FR-07,175080-0,17,Institute of Modern Studies,07:18:34,07:18:54,2024-01-01 07:18:34+05:00
FR-07,175080-0,18,G-11 Markaz,07:20:24,07:20:44,2024-01-01 07:20:24+05:00
FR-07,175080-0,19,Mehrabad,07:24:26,07:24:46,2024-01-01 07:24:26+05:00
FR-07,175080-0,20,Nust Metro Station,07:30:10,07:30:30,2024-01-01 07:30:10+05:00
FR-07,175080-0,21,Bar Council,07:32:40,07:33:00,2024-01-01 07:32:40+05:00
FR-07,175080-0,22,A.K Bari Road,07:33:50,07:34:10,2024-01-01 07:33:50+05:00
FR-07,175080-0,23,Police Foundation Metro,07:37:20,07:37:20,2024-01-01 07:37:20+05:00
FR-07,175081-0,1,PIMS Hospital,11:00:00,11:00:00,2024-01-01 11:00:00+05:00
FR-07,175081-0,2,Children Hospital,11:01:00,11:01:20,2024-01-01 11:01:00+05:00
FR-07,175081-0,3,NORI Hospital,11:03:59,11:04:19,2024-01-01 11:03:59+05:00
FR-07,175081-0,4,Dental Hospital,11:06:19,11:06:39,2024-01-01 11:06:19+05:00
FR-07,175081-0,5,G-8 Markaz,11:06:49,11:06:59,2024-01-01 11:06:49+05:00
FR-07,175081-0,6,Development Park,11:07:19,11:07:39,2024-01-01 11:07:19+05:00
FR-07,175081-0,7,Chaman Metro Station,11:09:28,11:09:48,2024-01-01 11:09:28+05:00
FR-07,175081-0,8,G-9/4,11:11:24,11:11:44,2024-01-01 11:11:24+05:00
FR-07,175081-0,9,Karachi Company,11:13:24,11:13:44,2024-01-01 11:13:24+05:00
FR-07,175081-0,10,G-9 Markaz,11:14:34,11:14:54,2024-01-01 11:14:34+05:00
FR-07,175081-0,11,Police Flats,11:16:29,11:16:49,2024-01-01 11:16:29+05:00
FR-07,175081-0,12,College Morh,11:19:19,11:19:39,2024-01-01 11:19:19+05:00
FR-07,175081-0,13,G-10 Markaz,11:22:09,11:22:29,2024-01-01 11:22:09+05:00
FR-07,175081-0,14,PHA Flats,11:24:59,11:25:19,2024-01-01 11:24:59+05:00
FR-07,175081-0,15,Tanki Stop,11:26:09,11:26:29,2024-01-01 11:26:09+05:00
FR-07,175081-0,16,G-10/G-11,11:27:19,11:27:39,2024-01-01 11:27:19+05:00
FR-07,175081-0,17,Institute of Modern Studies,11:28:34,11:28:54,2024-01-01 11:28:34+05:00
FR-07,175081-0,18,G-11 Markaz,11:30:24,11:30:44,2024-01-01 11:30:24+05:00
FR-07,175081-0,19,Mehrabad,11:34:26,11:34:46,2024-01-01 11:34:26+05:00
FR-07,175081-0,20,Nust Metro Station,11:40:10,11:40:30,2024-01-01 11:40:10+05:00
FR-07,175081-0,21,Bar Council,11:42:40,11:43:00,2024-01-01 11:42:40+05:00
FR-07,175081-0,22,A.K Bari Road,11:43:50,11:44:10,2024-01-01 11:43:50+05:00
FR-07,175081-0,23,Police Foundation Metro,11:47:20,11:47:20,2024-01-01 11:47:20+05:00
FR-07,175082-0,1,PIMS Hospital,15:10:00,15:10:00,2024-01-01 15:10:00+05:00
FR-07,175082-0,2,Children Hospital,15:11:00,15:11:20,2024-01-01 15:11:00+05:00
FR-07,175082-0,3,NORI Hospital,15:13:59,15:14:19,2024-01-01 15:13:59+05:00
FR-07,175082-0,4,Dental Hospital,15:16:19,15:16:39,2024-01-01 15:16:19+05:00
FR-07,175082-0,5,G-8 Markaz,15:16:49,15:16:59,2024-01-01 15:16:49+05:00
FR-07,175082-0,6,Development Park,15:17:19,15:17:39,2024-01-01 15:17:19+05:00
FR-07,175082-0,7,Chaman Metro Station,15:19:28,15:19:48,2024-01-01 15:19:28+05:00
FR-07,175082-0,8,G-9/4,15:21:24,15:21:44,2024-01-01 15:21:24+05:00
FR-07,175082-0,9,Karachi Company,15:23:24,15:23:44,2024-01-01 15:23:24+05:00
FR-07,175082-0,10,G-9 Markaz,15:24:34,15:24:54,2024-01-01 15:24:34+05:00
FR-07,175082-0,11,Police Flats,15:26:29,15:26:49,2024-01-01 15:26:29+05:00
FR-07,175082-0,12,College Morh,15:29:19,15:29:39,2024-01-01 15:29:19+05:00
FR-07,175082-0,13,G-10 Markaz,15:32:09,15:32:29,2024-01-01 15:32:09+05:00
FR-07,175082-0,14,PHA Flats,15:34:59,15:35:19,2024-01-01 15:34:59+05:00
FR-07,175082-0,15,Tanki Stop,15:36:09,15:36:29,2024-01-01 15:36:09+05:00
FR-07,175082-0,16,G-10/G-11,15:37:19,15:37:39,2024-01-01 15:37:19+05:00
FR-07,175082-0,17,Institute of Modern Studies,15:38:34,15:38:54,2024-01-01 15:38:34+05:00
FR-07,175082-0,18,G-11 Markaz,15:40:24,15:40:44,2024-01-01 15:40:24+05:00
FR-07,175082-0,19,Mehrabad,15:44:26,15:44:46,2024-01-01 15:44:26+05:00
FR-07,175082-0,20,Nust Metro Station,15:50:10,15:50:30,2024-01-01 15:50:10+05:00
FR-07,175082-0,21,Bar Council,15:52:40,15:53:00,2024-01-01 15:52:40+05:00
FR-07,175082-0,22,A.K Bari Road,15:53:50,15:54:10,2024-01-01 15:53:50+05:00
FR-07,175082-0,23,Police Foundation Metro,15:57:20,15:57:20,2024-01-01 15:57:20+05:00
FR-07,175083-0,1,PIMS Hospital,19:20:00,19:20:00,2024-01-01 19:20:00+05:00
FR-07,175083-0,2,Children Hospital,19:21:00,19:21:20,2024-01-01 19:21:00+05:00
FR-07,175083-0,3,NORI Hospital,19:23:59,19:24:19,2024-01-01 19:23:59+05:00
FR-07,175083-0,4,Dental Hospital,19:26:19,19:26:39,2024-01-01 19:26:19+05:00
FR-07,175083-0,5,G-8 Markaz,19:26:49,19:26:59,2024-01-01 19:26:49+05:00
FR-07,175083-0,6,Development Park,19:27:19,19:27:39,2024-01-01 19:27:19+05:00
FR-07,175083-0,7,Chaman Metro Station,19:29:28,19:29:48,2024-01-01 19:29:28+05:00
FR-07,175083-0,8,G-9/4,19:31:24,19:31:44,2024-01-01 19:31:24+05:00
FR-07,175083-0,9,Karachi Company,19:33:24,19:33:44,2024-01-01 19:33:24+05:00
FR-07,175083-0,10,G-9 Markaz,19:34:34,19:34:54,2024-01-01 19:34:34+05:00
FR-07,175083-0,11,Police Flats,19:36:29,19:36:49,2024-01-01 19:36:29+05:00
FR-07,175083-0,12,College Morh,19:39:19,19:39:39,2024-01-01 19:39:19+05:00
FR-07,175083-0,13,G-10 Markaz,19:42:09,19:42:29,2024-01-01 19:42:09+05:00
FR-07,175083-0,14,PHA Flats,19:44:59,19:45:19,2024-01-01 19:44:59+05:00
FR-07,175083-0,15,Tanki Stop,19:46:09,19:46:29,2024-01-01 19:46:09+05:00
FR-07,175083-0,16,G-10/G-11,19:47:19,19:47:39,2024-01-01 19:47:19+05:00
FR-07,175083-0,17,Institute of Modern Studies,19:48:34,19:48:54,2024-01-01 19:48:34+05:00
FR-07,175083-0,18,G-11 Markaz,19:50:24,19:50:44,2024-01-01 19:50:24+05:00
FR-07,175083-0,19,Mehrabad,19:54:26,19:54:46,2024-01-01 19:54:26+05:00
FR-07,175083-0,20,Nust Metro Station,20:00:10,20:00:30,2024-01-01 20:00:10+05:00
FR-07,175083-0,21,Bar Council,20:02:40,20:03:00,2024-01-01 20:02:40+05:00
FR-07,175083-0,22,A.K Bari Road,20:03:50,20:04:10,2024-01-01 20:03:50+05:00
FR-07,175083-0,23,Police Foundation Metro,20:07:20,20:07:20,2024-01-01 20:07:20+05:00
FR-07,175084-0,1,PIMS Hospital,07:00:00,07:00:00,2024-01-01 07:00:00+05:00
FR-07,175084-0,2,Children Hospital,07:01:00,07:01:20,2024-01-01 07:01:00+05:00
FR-07,175084-0,3,NORI Hospital,07:03:59,07:04:19,2024-01-01 07:03:59+05:00
FR-07,175084-0,4,Dental Hospital,07:06:19,07:06:39,2024-01-01 07:06:19+05:00
FR-07,175084-0,5,G-8 Markaz,07:06:49,07:06:59,2024-01-01 07:06:49+05:00
FR-07,175084-0,6,Development Park,07:07:19,07:07:39,2024-01-01 07:07:19+05:00
FR-07,175084-0,7,Chaman Metro Station,07:09:28,07:09:48,2024-01-01 07:09:28+05:00
FR-07,175084-0,8,G-9/4,07:11:24,07:11:44,2024-01-01 07:11:24+05:00
FR-07,175084-0,9,Karachi Company,07:13:24,07:13:44,2024-01-01 07:13:24+05:00
FR-07,175084-0,10,G-9 Markaz,07:14:34,07:14:54,2024-01-01 07:14:34+05:00
FR-07,175084-0,11,Police Flats,07:16:29,07:16:49,2024-01-01 07:16:29+05:00
FR-07,175084-0,12,College Morh,07:19:19,07:19:39,2024-01-01 07:19:19+05:00
FR-07,175084-0,13,G-10 Markaz,07:22:09,07:22:29,2024-01-01 07:22:09+05:00
FR-07,175084-0,14,PHA Flats,07:24:59,07:25:19,2024-01-01 07:24:59+05:00
FR-07,175084-0,15,Tanki Stop,07:26:09,07:26:29,2024-01-01 07:26:09+05:00
FR-07,175084-0,16,G-10/G-11,07:27:19,07:27:39,2024-01-01 07:27:19+05:00
FR-07,175084-0,17,Institute of Modern Studies,07:28:34,07:28:54,2024-01-01 07:28:34+05:00
